source,search_query,county_query,search_town,search_town_norm,search_county,title,price_raw,rent_price,beds_raw,location_raw,listing_url,raw_card_text,date_scraped,scraped_at,source_search_url,combined_text,bedrooms,bathrooms,sqft,is_furnished_source,is_furnished_text_flag,is_furnished_final,title_clean,location_clean,location_norm,resolved_town_norm,resolved_town,resolved_county,location_resolution_source,actual_town_norm,actual_town,actual_county,actual_town_source,listing_town_norm,listing_town,listing_county,listing_town_source,modeling_town_norm,modeling_town,modeling_county,search_location_mismatch_flag,non_residential_flag,out_of_state_location_flag,outside_target_area_review_flag,rent_missing_flag,rent_nonpositive_flag,rent_iqr_lower_overall,rent_iqr_upper_overall,rent_iqr_outlier_overall_flag,rent_iqr_outlier_by_source_flag,rent_iqr_lower_by_source,rent_iqr_upper_by_source,quality_exclusion_flag,geography_exclusion_flag,baseline_exclusion_flag,rental_town_norm,assessor_town_norm,assessor_records,town_median_total_value,town_mean_total_value,town_median_building_value,town_median_land_value,town_median_building_size,town_median_lot_size
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,"Suite Retreat at Willard Private Room and Bathroom. Near the beach and hospitals. On the bus line. Dog friendly, bring yours with prior approval",,2000.0,,,https://www.furnishedfinder.com/property/444450_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in South Portland, ME Suite Retreat at Willard Private Room and Bathroom. Near the beach and hospitals. On the bus line. Dog friendly, bring yours with prior approval Suite Retreat at Willard Private Room and Bathroom. Near the beach and hospitals. On the bus line. Dog friendly, bring yours with prior approval South Portland, ME Available: Aug. 10, 2026 Available: Aug. 10, 2026 $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Suite Retreat at Willard Private Room and Bathroom. Near the beach and hospitals. On the bus line. Dog friendly, bring yours with prior approval   Room - House in South Portland, ME Suite Retreat at Willard Private Room and Bathroom. Near the beach and hospitals. On the bus line. Dog friendly, bring yours with prior approval Suite Retreat at Willard Private Room and Bathroom. Near the beach and hospitals. On the bus line. Dog friendly, bring yours with prior approval South Portland, ME Available: Aug. 10, 2026 Available: Aug. 10, 2026 $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,"Suite Retreat at Willard Private Room and Bathroom. Near the beach and hospitals. On the bus line. Dog friendly, bring yours with prior approval",,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Southern Maine Bungalow,,4750.0,,,https://www.furnishedfinder.com/property/706514_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in South Portland, ME Southern Maine Bungalow Southern Maine Bungalow South Portland, ME Available: Jun. 26, 2026 Available: Jun. 26, 2026 $4,750 /month 2 Bedrooms 1.5 Bathrooms 2 bdr 1.5 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Southern Maine Bungalow   House House icon House in South Portland, ME Southern Maine Bungalow Southern Maine Bungalow South Portland, ME Available: Jun. 26, 2026 Available: Jun. 26, 2026 $4,750 /month 2 Bedrooms 1.5 Bathrooms 2 bdr 1.5 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2.0,1.5,,1,0,1,Southern Maine Bungalow,,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,True,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Recently Updated 3-BED 1-BATH Two-Story Home Just Minutes to Major Healthcare Facilities,,2800.0,,,https://www.furnishedfinder.com/property/904804_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in South Portland, ME Recently Updated 3-BED 1-BATH Two-Story Home Just Minutes to Major Healthcare Facilities Recently Updated 3-BED 1-BATH Two-Story Home Just Minutes to Major Healthcare Facilities South Portland, ME Available: Aug. 17, 2026 Available: Aug. 17, 2026 $2,800 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Recently Updated 3-BED 1-BATH Two-Story Home Just Minutes to Major Healthcare Facilities   House House icon House in South Portland, ME Recently Updated 3-BED 1-BATH Two-Story Home Just Minutes to Major Healthcare Facilities Recently Updated 3-BED 1-BATH Two-Story Home Just Minutes to Major Healthcare Facilities South Portland, ME Available: Aug. 17, 2026 Available: Aug. 17, 2026 $2,800 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",3.0,1.0,,1,0,1,Recently Updated 3-BED 1-BATH Two-Story Home Just Minutes to Major Healthcare Facilities,,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Modern home in South Portland,,3200.0,,,https://www.furnishedfinder.com/property/942686_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in South Portland, ME Modern home in South Portland Modern home in South Portland South Portland, ME Available: Feb. 06, 2027 Available: Feb. 06, 2027 $3,200 /month 2 Bedrooms 1.5 Bathrooms 2 bdr 1.5 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Modern home in South Portland   House House icon House in South Portland, ME Modern home in South Portland Modern home in South Portland South Portland, ME Available: Feb. 06, 2027 Available: Feb. 06, 2027 $3,200 /month 2 Bedrooms 1.5 Bathrooms 2 bdr 1.5 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2.0,1.5,,1,0,1,Modern home in South Portland,,,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,AVAILABLE AUGUST 2026. Beautiful furnished room in new home close to Maine Medical,,1200.0,,,https://www.furnishedfinder.com/property/236879_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in South Portland, ME AVAILABLE AUGUST 2026. Beautiful furnished room in new home close to Maine Medical AVAILABLE AUGUST 2026. Beautiful furnished room in new home close to Maine Medical South Portland, ME Available: Jun. 30, 2026 Available: Jun. 30, 2026 $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"AVAILABLE AUGUST 2026. Beautiful furnished room in new home close to Maine Medical   Room - House in South Portland, ME AVAILABLE AUGUST 2026. Beautiful furnished room in new home close to Maine Medical AVAILABLE AUGUST 2026. Beautiful furnished room in new home close to Maine Medical South Portland, ME Available: Jun. 30, 2026 Available: Jun. 30, 2026 $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,1,1,AVAILABLE AUGUST 2026. Beautiful furnished room in new home close to Maine Medical,,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,"Bright & Cozy South Portland Retreat, Newly Renovated 1BR - Ideal for Travel Nurses",,2800.0,,,https://www.furnishedfinder.com/property/916435_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in South Portland, ME Bright & Cozy South Portland Retreat, Newly Renovated 1BR - Ideal for Travel Nurses Bright & Cozy South Portland Retreat, Newly Renovated 1BR - Ideal for Travel Nurses South Portland, ME Available: Oct. 05, 2026 Available: Oct. 05, 2026 $2,800 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Bright & Cozy South Portland Retreat, Newly Renovated 1BR - Ideal for Travel Nurses   House House icon House in South Portland, ME Bright & Cozy South Portland Retreat, Newly Renovated 1BR - Ideal for Travel Nurses Bright & Cozy South Portland Retreat, Newly Renovated 1BR - Ideal for Travel Nurses South Portland, ME Available: Oct. 05, 2026 Available: Oct. 05, 2026 $2,800 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,1,1,"Bright & Cozy South Portland Retreat, Newly Renovated 1BR - Ideal for Travel Nurses",,,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,"Beautiful, sunny apartment",,1200.0,,,https://www.furnishedfinder.com/property/306319_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - Apartment in South Portland, ME Beautiful, sunny apartment Beautiful, sunny apartment South Portland, ME Available: Jun. 30, 2026 Available: Jun. 30, 2026 $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Beautiful, sunny apartment   Room - Apartment in South Portland, ME Beautiful, sunny apartment Beautiful, sunny apartment South Portland, ME Available: Jun. 30, 2026 Available: Jun. 30, 2026 $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,"Beautiful, sunny apartment",,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Fully Furnished Modern Apartment- Utilities inluded,,3500.0,,,https://www.furnishedfinder.com/property/987215_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in South Portland, ME Fully Furnished Modern Apartment- Utilities inluded Fully Furnished Modern Apartment- Utilities inluded South Portland, ME Available: Jun. 30, 2026 Available: Jun. 30, 2026 $3,500 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Fully Furnished Modern Apartment- Utilities inluded   House House icon Apartment in South Portland, ME Fully Furnished Modern Apartment- Utilities inluded Fully Furnished Modern Apartment- Utilities inluded South Portland, ME Available: Jun. 30, 2026 Available: Jun. 30, 2026 $3,500 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",3.0,1.0,,1,1,1,Fully Furnished Modern Apartment- Utilities inluded,,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Quiet Home in Desirable South Portland,,1350.0,,,https://www.furnishedfinder.com/property/567763_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - Condo in South Portland, ME Quiet Home in Desirable South Portland Quiet Home in Desirable South Portland South Portland, ME Available: Aug. 15, 2026 Available: Aug. 15, 2026 $1,350 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Quiet Home in Desirable South Portland   Room - Condo in South Portland, ME Quiet Home in Desirable South Portland Quiet Home in Desirable South Portland South Portland, ME Available: Aug. 15, 2026 Available: Aug. 15, 2026 $1,350 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,Quiet Home in Desirable South Portland,,,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Quiet Studio near hospitals and beaches,,1800.0,,,https://www.furnishedfinder.com/property/701429_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in South Portland, ME Quiet Studio near hospitals and beaches Quiet Studio near hospitals and beaches South Portland, ME Available: Sep. 01, 2026 Available: Sep. 01, 2026 $1,800 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Quiet Studio near hospitals and beaches   House House icon Apartment in South Portland, ME Quiet Studio near hospitals and beaches Quiet Studio near hospitals and beaches South Portland, ME Available: Sep. 01, 2026 Available: Sep. 01, 2026 $1,800 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,Quiet Studio near hospitals and beaches,,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Portland Single Family Home with Private Fenced Yard,,3500.0,,,https://www.furnishedfinder.com/property/416757_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in South Portland, ME Portland Single Family Home with Private Fenced Yard Portland Single Family Home with Private Fenced Yard South Portland, ME Available: Aug. 15, 2026 Available: Aug. 15, 2026 $3,500 /month 3 Bedrooms 2 Bathrooms 3 bdr 2 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Portland Single Family Home with Private Fenced Yard   House House icon House in South Portland, ME Portland Single Family Home with Private Fenced Yard Portland Single Family Home with Private Fenced Yard South Portland, ME Available: Aug. 15, 2026 Available: Aug. 15, 2026 $3,500 /month 3 Bedrooms 2 Bathrooms 3 bdr 2 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",3.0,2.0,,1,0,1,Portland Single Family Home with Private Fenced Yard,,,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
furnished_finder,South Portland,Cumberland,South Portland,SOUTH PORTLAND,Cumberland,Sarah Templeton Bush,,2100.0,,,https://www.furnishedfinder.com/property/207565_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in South Portland, ME Sarah Templeton Bush Sarah Templeton Bush South Portland, ME Available: Oct. 12, 2026 Available: Oct. 12, 2026 $2,100 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:29,https://www.furnishedfinder.com/housing/us--me--south-portland,"Sarah Templeton Bush   House House icon Apartment in South Portland, ME Sarah Templeton Bush Sarah Templeton Bush South Portland, ME Available: Oct. 12, 2026 Available: Oct. 12, 2026 $2,100 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,Sarah Templeton Bush,,,,,,unresolved,,,,unresolved,SOUTH PORTLAND,South Portland,Cumberland,search_query_fallback,SOUTH PORTLAND,South Portland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,Standish,Cumberland,Standish,STANDISH,Cumberland,Sebago Lake 2 Bed 2 Bath,,2800.0,,,https://www.furnishedfinder.com/property/566866_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Standish, ME Sebago Lake 2 Bed 2 Bath Sebago Lake 2 Bed 2 Bath Standish, ME Available Available $2,800 /month 2 Bedrooms 2 Bathrooms 2 bdr 2 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:41,https://www.furnishedfinder.com/housing/us--me--standish,"Sebago Lake 2 Bed 2 Bath   House House icon House in Standish, ME Sebago Lake 2 Bed 2 Bath Sebago Lake 2 Bed 2 Bath Standish, ME Available Available $2,800 /month 2 Bedrooms 2 Bathrooms 2 bdr 2 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2.0,2.0,,1,0,1,Sebago Lake 2 Bed 2 Bath,,,,,,unresolved,,,,unresolved,STANDISH,Standish,Cumberland,search_query_fallback,STANDISH,Standish,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,STANDISH,STANDISH,996,161212.0,170750.9409969481,117050.0,40400.0,0.0,1.89999997
furnished_finder,Standish,Cumberland,Standish,STANDISH,Cumberland,Lake side stay,,1800.0,,,https://www.furnishedfinder.com/property/624686_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in Windham, ME Lake side stay Lake side stay Windham, ME Available Available $1,800 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:49:41,https://www.furnishedfinder.com/housing/us--me--standish,"Lake side stay   Room - House in Windham, ME Lake side stay Lake side stay Windham, ME Available Available $1,800 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,Lake side stay,,,,,,unresolved,,,,unresolved,STANDISH,Standish,Cumberland,search_query_fallback,STANDISH,Standish,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,STANDISH,STANDISH,996,161212.0,170750.9409969481,117050.0,40400.0,0.0,1.89999997
furnished_finder,Standish,Cumberland,Standish,STANDISH,Cumberland,COUNTRY SETTING COTTAGE,,1700.0,,,https://www.furnishedfinder.com/property/898510_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Cottage in Standish, ME COUNTRY SETTING COTTAGE COUNTRY SETTING COTTAGE Standish, ME Available Available $1,700 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:49:41,https://www.furnishedfinder.com/housing/us--me--standish,"COUNTRY SETTING COTTAGE   House House icon Cottage in Standish, ME COUNTRY SETTING COTTAGE COUNTRY SETTING COTTAGE Standish, ME Available Available $1,700 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,COUNTRY SETTING COTTAGE,,,,,,unresolved,,,,unresolved,STANDISH,Standish,Cumberland,search_query_fallback,STANDISH,Standish,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,STANDISH,STANDISH,996,161212.0,170750.9409969481,117050.0,40400.0,0.0,1.89999997
furnished_finder,Standish,Cumberland,Standish,STANDISH,Cumberland,Lake House With a View - Also Available Per Room,,2800.0,,,https://www.furnishedfinder.com/property/618517_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Standish, ME Lake House With a View - Also Available Per Room Lake House With a View - Also Available Per Room Standish, ME Available: Aug. 31, 2026 Available: Aug. 31, 2026 $2,800 /month 3 Bedrooms 2.5 Bathrooms 3 bdr 2.5 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:41,https://www.furnishedfinder.com/housing/us--me--standish,"Lake House With a View - Also Available Per Room   House House icon House in Standish, ME Lake House With a View - Also Available Per Room Lake House With a View - Also Available Per Room Standish, ME Available: Aug. 31, 2026 Available: Aug. 31, 2026 $2,800 /month 3 Bedrooms 2.5 Bathrooms 3 bdr 2.5 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",3.0,2.5,,1,0,1,Lake House With a View - Also Available Per Room,,,,,,unresolved,,,,unresolved,STANDISH,Standish,Cumberland,search_query_fallback,STANDISH,Standish,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,STANDISH,STANDISH,996,161212.0,170750.9409969481,117050.0,40400.0,0.0,1.89999997
furnished_finder,Standish,Cumberland,Standish,STANDISH,Cumberland,Steep Falls Escape,,2000.0,,,https://www.furnishedfinder.com/property/731365_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Steep Falls, ME Steep Falls Escape Steep Falls Escape Steep Falls, ME Available: Sep. 03, 2026 Available: Sep. 03, 2026 $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:49:42,https://www.furnishedfinder.com/housing/us--me--standish,"Steep Falls Escape   House House icon Apartment in Steep Falls, ME Steep Falls Escape Steep Falls Escape Steep Falls, ME Available: Sep. 03, 2026 Available: Sep. 03, 2026 $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,Steep Falls Escape,,,,,,unresolved,,,,unresolved,STANDISH,Standish,Cumberland,search_query_fallback,STANDISH,Standish,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,STANDISH,STANDISH,996,161212.0,170750.9409969481,117050.0,40400.0,0.0,1.89999997
furnished_finder,Standish,Cumberland,Standish,STANDISH,Cumberland,Spacious Scenic Saco River Studio,,2000.0,,,https://www.furnishedfinder.com/property/670089_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Steep Falls, ME Spacious Scenic Saco River Studio Spacious Scenic Saco River Studio Steep Falls, ME Available: Aug. 31, 2026 Available: Aug. 31, 2026 $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:49:42,https://www.furnishedfinder.com/housing/us--me--standish,"Spacious Scenic Saco River Studio   House House icon Apartment in Steep Falls, ME Spacious Scenic Saco River Studio Spacious Scenic Saco River Studio Steep Falls, ME Available: Aug. 31, 2026 Available: Aug. 31, 2026 $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,Spacious Scenic Saco River Studio,,,SACO,Saco,York,title,SACO,Saco,York,title,SACO,Saco,York,title,SACO,Saco,York,True,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SACO,SACO,986,179750.0,214889.02100840336,112500.0,69550.0,0.0,0.0
